,activity_nr,X.x,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt,year,X.y,citation_id,delete_flag,standard,viol_type,issuance_date,abate_date,abate_complete,current_penalty,initial_penalty,contest_date,final_order_date,nr_instances,nr_exposed,rec,gravity,emphasis,hazcat,fta_insp_nr,fta_issuance_date,fta_penalty,fta_contest_date,fta_final_order_date,hazsub1,hazsub2,hazsub3,hazsub4,hazsub5,load_dt
770,313613101,282,551701,NA,DUPAGE COUNTY JUVENILE DETENTION CENTER,420 N. COUNTY FARM RD.,WHEATON,IL,60187,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"420 N. COUNTY FARM RD.-""KEITH NENDENHALL, SUPT""",WHEATON,IL,60187,N179    000000421,46,6/17/2010,8/9/2010,6/17/2010,8/9/2010,2011-10-14 16:38:47 EDT,2010,2514531,1001,,19100037 B06,O,7/8/2010,8/11/2010,X,NA,NA,,,1,46,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
771,313613101,282,551701,NA,DUPAGE COUNTY JUVENILE DETENTION CENTER,420 N. COUNTY FARM RD.,WHEATON,IL,60187,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"420 N. COUNTY FARM RD.-""KEITH NENDENHALL, SUPT""",WHEATON,IL,60187,N179    000000421,46,6/17/2010,8/9/2010,6/17/2010,8/9/2010,2011-10-14 16:38:47 EDT,2010,2514530,1002,,19100157 C01,O,7/8/2010,8/11/2010,X,NA,NA,,,1,20,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
772,313613101,282,551701,NA,DUPAGE COUNTY JUVENILE DETENTION CENTER,420 N. COUNTY FARM RD.,WHEATON,IL,60187,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"420 N. COUNTY FARM RD.-""KEITH NENDENHALL, SUPT""",WHEATON,IL,60187,N179    000000421,46,6/17/2010,8/9/2010,6/17/2010,8/9/2010,2011-10-14 16:38:47 EDT,2010,2514532,1003,,19100157 E03,O,7/8/2010,8/11/2010,X,NA,NA,,,4,30,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
773,313650426,284,352430,NA,MD DEPT. OF PUBLIC SAFETY & CORRECTIONAL SERVICES,954 E. FORREST STREET,BALTIMORE,MD,21202,C,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"300 EAST JOPPA ROAD, SUITE 1000",TOWSON,MD,21286,N029    000071529,422,9/25/2009,8/9/2010,9/29/2009,5/25/2010,2011-10-14 16:38:47 EDT,2010,2522269,1001,,19100067 C02   II,S,10/20/2009,11/23/2009,X,NA,NA,,,1,3,C,6,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
774,313661779,285,454732,NA,MARSHALL COUNTY-JAIL,150 EAST CHURCH STREET,LEWISBURG,TN,37091,B,0,N,S,9223,922140,H,A,,N,,,NA,,,,NA,1108 COURTHOUSE ANNEX,LEWISBURG,TN,37091,N125    000037993,20,8/14/2009,1/14/2010,8/14/2009,1/13/2010,2011-10-14 16:38:47 EDT,2010,2525018,1001,,19100151 C,S,9/14/2009,10/17/2009,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
775,313661779,285,454732,NA,MARSHALL COUNTY-JAIL,150 EAST CHURCH STREET,LEWISBURG,TN,37091,B,0,N,S,9223,922140,H,A,,N,,,NA,,,,NA,1108 COURTHOUSE ANNEX,LEWISBURG,TN,37091,N125    000037993,20,8/14/2009,1/14/2010,8/14/2009,1/13/2010,2011-10-14 16:38:47 EDT,2010,2525021,1003,,19100304 B02   II,S,9/14/2009,10/17/2009,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
776,313661779,285,454732,NA,MARSHALL COUNTY-JAIL,150 EAST CHURCH STREET,LEWISBURG,TN,37091,B,0,N,S,9223,922140,H,A,,N,,,NA,,,,NA,1108 COURTHOUSE ANNEX,LEWISBURG,TN,37091,N125    000037993,20,8/14/2009,1/14/2010,8/14/2009,1/13/2010,2011-10-14 16:38:47 EDT,2010,2525022,1002,,19100212 A01,S,9/14/2009,10/17/2009,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
777,313661779,285,454732,NA,MARSHALL COUNTY-JAIL,150 EAST CHURCH STREET,LEWISBURG,TN,37091,B,0,N,S,9223,922140,H,A,,N,,,NA,,,,NA,1108 COURTHOUSE ANNEX,LEWISBURG,TN,37091,N125    000037993,20,8/14/2009,1/14/2010,8/14/2009,1/13/2010,2011-10-14 16:38:47 EDT,2010,2525019,1005,,19101200 H01,S,9/14/2009,10/17/2009,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
778,313661779,285,454732,NA,MARSHALL COUNTY-JAIL,150 EAST CHURCH STREET,LEWISBURG,TN,37091,B,0,N,S,9223,922140,H,A,,N,,,NA,,,,NA,1108 COURTHOUSE ANNEX,LEWISBURG,TN,37091,N125    000037993,20,8/14/2009,1/14/2010,8/14/2009,1/13/2010,2011-10-14 16:38:47 EDT,2010,2525020,1004,,19101200 E01,S,9/14/2009,10/17/2009,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
779,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528013,2006,,19100147 C04    I,O,11/30/2009,12/31/2009,X,NA,NA,,,1,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
780,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528017,1002,,19100212 A01,S,11/30/2009,9/30/2009,X,105,105,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
781,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528014,2004,,19100023 C01,O,11/30/2009,9/30/2009,X,NA,NA,,,1,2,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
782,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528012,2005,,702002203 F,O,11/30/2009,12/31/2009,X,NA,NA,,,1,7,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
783,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528015,1003,,19100215 B09,S,11/30/2009,9/30/2009,X,105,105,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
784,313676231,286,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,4005 AUMSVILLE HWY SE,SALEM,OR,97317,C,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000048711,158,9/30/2009,4/1/2010,10/13/2009,4/1/2010,2011-10-14 16:38:47 EDT,2010,2528016,1001,,19100213 M01,S,11/30/2009,9/30/2009,X,105,105,,,1,2,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
785,313682213,287,1054193,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,24499 SW GRAHAMS FERRY RD,WILSONVILLE,OR,97070,C,0,N,H,9223,922140,C,B,,Y,,,NA,X,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000049230,800,3/12/2010,4/9/2012,4/27/2010,10/27/2010,2012-04-11 01:00:31 EDT,2010,2529062,1001,,701076001 C,S,7/2/2010,3/31/2010,X,435,435,,,1,50,,NA,NA,,NA,,NA,NA,NA,9839,,NA,,NA,2012-04-11 01:00:35 EDT
786,313682973,288,1054113,NA,STATE OF OREGON DEPARTMENT OF CORRECTIONS,2605 STATE ST,SALEM,OR,97310,C,0,N,S,9223,922140,B,B,,Y,X,,NA,,,,NA,2575 CENTER ST NE,SALEM,OR,97301,N105    000033910,566,4/14/2010,9/3/2010,4/14/2010,9/2/2010,2011-10-14 16:38:47 EDT,2010,2529178,1001,,702002704 D,S,5/3/2010,4/14/2010,X,105,105,,,1,25,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
787,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533106,01003D,,19101200 H01,S,5/13/2014,6/27/2014,X,NA,NA,,,2,7,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
788,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533105,01001A,,19100157 C01,S,5/13/2014,6/6/2014,X,NA,NA,,,1,7,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
789,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533101,01003C,,19101200 G01,S,5/13/2014,6/27/2014,X,NA,NA,,,2,7,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
790,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533098,01001B,,19100157 E03,S,5/13/2014,6/6/2014,X,NA,NA,,,1,7,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
791,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533104,2001,,19040029 A,O,5/13/2014,6/27/2014,X,NA,NA,,,1,7,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
792,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533099,01003A,,19101200 E01,S,5/13/2014,6/27/2014,X,NA,NA,,,2,7,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
793,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533100,01003B,,19101200 F05    I,S,5/13/2014,6/6/2014,X,NA,NA,,,2,7,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
794,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533102,1002,,19100303 G02    I,S,5/13/2014,5/16/2014,X,NA,NA,,,1,7,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
795,313703563,290,257810,NA,VI BUREAU OF CORRECTIONS/CENTRAL OFFICE,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,B,0,N,H,9223,922140,H,A,,Y,,,NA,X,,,NA,"1123 KING STREET, CHRISTIANSTED",ST. CROIX,VI,820,N044    000002735,7,12/17/2013,1/29/2016,12/17/2013,4/13/2015,2016-02-03 01:00:31 EST,2015,2533103,01001C,,19100157 G02,S,5/13/2014,6/27/2014,X,NA,NA,,,1,7,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-02-03 01:00:34 EST
796,313717209,291,830600,NA,"FEDERAL PRISON INDUSTRIES, INC. -UNICOR ENGLEWOOD",9595 W. QUINCY AVE,LITTLETON,CO,80123,D,1500,N,S,9223,922140,I,B,,Y,,,NA,,,,NA,,,,0,N115    000019002,340,2/12/2010,6/24/2010,2/12/2010,3/8/2010,2011-10-14 16:38:47 EDT,2010,2534425,1002,,19100219 F03,S,2/26/2010,3/2/2010,X,NA,NA,,,1,2,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
797,313717209,291,830600,NA,"FEDERAL PRISON INDUSTRIES, INC. -UNICOR ENGLEWOOD",9595 W. QUINCY AVE,LITTLETON,CO,80123,D,1500,N,S,9223,922140,I,B,,Y,,,NA,,,,NA,,,,0,N115    000019002,340,2/12/2010,6/24/2010,2/12/2010,3/8/2010,2011-10-14 16:38:47 EDT,2010,2534424,1001,,19100219 D01,S,2/26/2010,3/2/2010,X,NA,NA,,,1,2,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
798,313718900,293,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W QUINCY AVE.,LITTLETON,CO,80123,D,1503,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,9595 WEST QUINCY AVENUE,LITTLETON,CO,80123,N115    000019127,340,4/8/2010,10/12/2010,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534880,2001,,19040029 B01,O,7/1/2010,8/17/2010,X,NA,NA,,,4,11,,0,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
799,313718900,293,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W QUINCY AVE.,LITTLETON,CO,80123,D,1503,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,9595 WEST QUINCY AVENUE,LITTLETON,CO,80123,N115    000019127,340,4/8/2010,10/12/2010,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534878,1001,X,19261101 K02    I,S,7/1/2010,8/12/2010,,NA,NA,,,1,11,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
800,313718900,293,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W QUINCY AVE.,LITTLETON,CO,80123,D,1503,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,9595 WEST QUINCY AVENUE,LITTLETON,CO,80123,N115    000019127,340,4/8/2010,10/12/2010,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534879,1002,,19261101 K09    I,S,7/1/2010,8/17/2010,X,NA,NA,,,1,11,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
801,313719486,294,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W. QUINCY AVE.,LITTLETON,CO,80123,A,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,,,,0,N115    000019199,340,4/27/2010,4/8/2011,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534972,1001,,19100022 A01,S,7/1/2010,7/9/2010,X,NA,NA,,,1,3,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
802,313719486,294,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W. QUINCY AVE.,LITTLETON,CO,80123,A,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,,,,0,N115    000019199,340,4/27/2010,4/8/2011,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534975,1003,,19100037 B04,S,7/1/2010,7/9/2010,X,NA,NA,,,1,3,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
803,313719486,294,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W. QUINCY AVE.,LITTLETON,CO,80123,A,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,,,,0,N115    000019199,340,4/27/2010,4/8/2011,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534973,1005,,19100305 G02  III,S,7/1/2010,7/9/2010,X,NA,NA,,,1,5,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
804,313719486,294,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W. QUINCY AVE.,LITTLETON,CO,80123,A,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,,,,0,N115    000019199,340,4/27/2010,4/8/2011,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534976,1002,,19100023 E01,S,7/1/2010,7/9/2010,X,NA,NA,,,1,5,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
805,313719486,294,830600,NA,U.S. BUREAU OF PRISONS FCI ENGLEWOOD,9595 W. QUINCY AVE.,LITTLETON,CO,80123,A,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,,,,0,N115    000019199,340,4/27/2010,4/8/2011,5/5/2010,8/24/2010,2011-10-14 16:38:47 EDT,2010,2534974,1004,,19100147 F03   IID,S,7/1/2010,8/17/2010,X,NA,NA,,,1,2,C,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
806,313721516,295,830600,NA,"COMMUNITY EDUCATION CENTERS, INC.",2925 E. LAS VEGAS ST.,COLORADO SPRINGS,CO,80906,A,0,N,H,9223,922140,B,B,,N,,,NA,,,,NA,,,,0,N115    000019442,180,7/29/2010,10/13/2010,8/31/2010,10/13/2010,2011-10-14 16:38:47 EDT,2010,2535546,1001,,19101200 H01,S,9/3/2010,10/6/2010,X,812.5,1625,,,1,3,C,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
807,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535954,1005,,19040032 B02    I,O,11/17/2010,11/29/2010,X,NA,NA,,,2,100,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
808,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535955,1006,,19040032 B02   II,O,11/17/2010,11/29/2010,X,NA,NA,,,2,100,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
809,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535953,1001,,19040004 A,O,11/17/2010,11/29/2010,X,NA,NA,,,2,100,,0,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
810,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535951,1002,,19040007 B03,O,11/17/2010,11/29/2010,X,NA,NA,,,5,100,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
811,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535952,1004,,19040007 B05,O,11/17/2010,11/29/2010,X,NA,NA,,,1,100,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
812,313722852,296,830600,NA,USDOJ/BOP/FEDERAL CORRECTIONAL INSTITUTE (FCI),5880 STATE HIGHWAY 67,FLORENCE,CO,81226,D,1503,Y,S,9223,922140,H,A,,Y,,,NA,,,,NA,P.O. BOX 5000,FLORENCE,CO,81226,N115    000019724,350,9/29/2010,9/7/2011,9/30/2010,9/7/2011,2011-10-14 16:38:47 EDT,2011,2535956,1003,,19040007 B03,O,11/17/2010,11/29/2010,X,NA,NA,,,1,100,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
813,313732224,297,253650,NA,NYCDJJ HEADQUARTERS,"110 WILLIAM STREET,13TH FLOOR",NEW YORK,NY,10038,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYC DCAS, MUNICIPAL BLDG, 16TH FL. SOUTH",ONE CENTER STREET,NY,10004,N074    000009382,143,3/10/2010,7/8/2013,3/10/2010,1/5/2011,2013-07-10 02:05:45 EDT,2011,2538037,1001,,8000006 G01,S,8/30/2010,1/6/2011,X,NA,NA,,,4,143,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-10 02:05:47 EDT
814,313732224,297,253650,NA,NYCDJJ HEADQUARTERS,"110 WILLIAM STREET,13TH FLOOR",NEW YORK,NY,10038,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYC DCAS, MUNICIPAL BLDG, 16TH FL. SOUTH",ONE CENTER STREET,NY,10004,N074    000009382,143,3/10/2010,7/8/2013,3/10/2010,1/5/2011,2013-07-10 02:05:45 EDT,2011,2538038,2002,,8000006 F03,O,8/30/2010,1/6/2011,X,NA,NA,,,4,143,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-10 02:05:47 EDT
815,313732224,297,253650,NA,NYCDJJ HEADQUARTERS,"110 WILLIAM STREET,13TH FLOOR",NEW YORK,NY,10038,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYC DCAS, MUNICIPAL BLDG, 16TH FL. SOUTH",ONE CENTER STREET,NY,10004,N074    000009382,143,3/10/2010,7/8/2013,3/10/2010,1/5/2011,2013-07-10 02:05:45 EDT,2011,2538039,2001,,8000006 E01,O,8/30/2010,1/6/2011,X,NA,NA,,,4,143,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-10 02:05:47 EDT
816,313732661,301,253650,NA,NYCDOC AMKC C-95,18-18 HAZEN STREET,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,MUNICIPAL BLDG 16 FL. SO,NY,NY,10007,N074    000009391,300,1/11/2010,5/14/2010,1/11/2010,4/13/2010,2011-10-14 16:38:47 EDT,2010,2538073,1001,,19101200 E01    I,O,2/12/2010,4/1/2010,X,NA,NA,,,1,300,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
817,313742140,303,257250,NA,DCR PONCE MAXIMA,BO. EL TUQUE SECTOR LAS CUCHARAS CARR # 2,PONCE,PR,723,C,NA,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,G.P.O BOX 71308,SAN JUAN,PR,936,N112    000017864,250,6/8/2010,8/6/2018,6/15/2010,2/12/2013,2018-08-09 00:10:28 EDT,2013,2539978,1001,,  1800IV0A01,O,6/24/2010,7/6/2010,,500,500,,,2,45,,1,NA,,NA,,0,NA,NA,,,NA,,NA,2018-08-09 00:16:31 EDT
